user_id,join_date,country,device_type,subscription_type
u675721,2021-02-18,MX,Mac,free
u074225,2020-01-10,JP,Mac,premium
u271242,2022-01-29,US,Windows,free
u705371,2022-03-21,IN,Mac,premium
u831158,2021-04-27,DE,Mac,enterprise
u756566,2021-03-19,US,iPad,basic
u497701,2021-11-19,AU,Mac,basic
u886374,2022-03-29,JP,Windows,basic
u442711,2021-04-20,UK,Windows,premium
u042031,2021-12-30,MX,iPhone,free
u663781,2020-04-04,JP,Android Phone,basic
u150861,2023-06-06,BR,iPad,free
u575896,2021-03-07,DE,Mac,premium
u830316,2020-03-28,AU,iPad,premium
u469337,2020-09-11,JP,Mac,free
u928061,2023-03-25,FR,Android Tablet,free
u101698,2022-11-22,AU,iPhone,premium
u255531,2021-11-06,JP,Android Phone,premium
u527643,2022-06-16,UK,iPhone,premium
u442924,2023-07-22,MX,iPad,free
u320988,2020-03-29,MX,Windows,enterprise
u364526,2022-02-09,UK,iPad,free
u043273,2021-03-18,IN,Android Tablet,free
u987876,2022-03-29,FR,Windows,enterprise
u090235,2020-10-17,CA,iPhone,premium
u910949,2022-09-24,DE,Mac,basic
u847335,2022-07-29,CA,Android Tablet,premium
u345701,2023-06-21,DE,iPhone,premium
u912890,2022-11-07,BR,iPhone,basic
u243993,2022-10-23,MX,Android Phone,premium
u835337,2023-12-28,UK,Mac,free
u488154,2021-01-10,US,iPad,basic
u135190,2021-03-19,CA,Android Phone,basic
u850539,2022-03-16,US,Android Phone,basic
u230993,2021-05-29,MX,iPad,free
u737063,2021-07-07,AU,iPhone,free
u237325,2020-09-12,MX,iPad,enterprise
u289889,2020-06-04,UK,Windows,premium
u461232,2023-10-23,CA,Android Tablet,free
u418296,2023-11-14,AU,Windows,premium
u769329,2020-10-09,UK,Android Tablet,basic
u899652,2023-04-02,MX,Android Phone,free
u909368,2023-02-23,FR,Mac,free
u985383,2021-05-21,IN,iPad,basic
u085484,2022-06-27,US,Mac,enterprise
u902924,2020-01-26,MX,iPad,basic
u524085,2022-09-16,UK,Mac,free
u172612,2021-09-12,IN,iPad,premium
u030690,2023-09-01,UK,Android Phone,premium
u569389,2020-10-24,CA,Windows,enterprise
u841082,2021-09-28,UK,Android Phone,premium
u787007,2020-04-21,IN,Mac,free
u844022,2020-08-03,US,Android Tablet,free
u343065,2022-03-22,UK,Android Tablet,premium
u878999,2023-02-13,MX,iPad,premium
u565870,2020-04-24,BR,Windows,premium
u693666,2021-07-23,CA,Windows,basic
u614499,2023-05-31,US,Windows,premium
u195216,2023-10-06,CA,Mac,free
u269454,2020-07-03,CA,Mac,basic
u009444,2023-05-06,IN,Android Tablet,basic
u927932,2020-12-15,BR,iPhone,free
u190563,2023-11-05,CA,Windows,free
u749012,2023-07-05,AU,iPad,free
u020718,2022-09-13,AU,Android Tablet,premium
u904245,2020-05-03,CA,iPhone,premium
u050694,2020-08-27,DE,iPad,premium
u973019,2020-02-28,IN,Windows,premium
u605611,2022-04-21,UK,Windows,basic
u298095,2023-07-23,AU,Mac,basic
u636841,2020-06-29,UK,iPad,basic
u644037,2020-03-22,JP,Android Tablet,enterprise
u122167,2020-04-03,IN,Mac,basic
u042526,2022-02-20,CA,Android Phone,premium
u094738,2021-12-27,US,Windows,basic
u322547,2020-02-13,FR,Mac,enterprise
u584180,2023-01-17,IN,Windows,basic
u406051,2023-05-09,IN,Android Tablet,basic
u664281,2023-12-20,DE,Android Tablet,basic
u610660,2021-08-14,IN,Mac,enterprise
u784800,2022-11-23,FR,iPad,enterprise
u864638,2020-07-13,CA,Android Phone,basic
u691288,2023-09-02,CA,Android Phone,premium
u838867,2020-04-22,DE,iPad,enterprise
u191977,2022-07-15,US,Android Phone,basic
u152410,2020-11-16,BR,Mac,enterprise
u890077,2022-06-15,AU,Android Phone,free
u378639,2022-06-21,BR,Windows,free
u205519,2023-11-25,BR,iPad,enterprise
u272954,2021-12-01,IN,Android Phone,free
u394675,2023-11-24,IN,iPhone,basic
u994995,2023-01-13,UK,Mac,basic
u754215,2021-12-14,UK,Mac,free
u875125,2020-08-09,DE,Android Phone,basic
u230032,2020-04-22,AU,iPad,enterprise
u257150,2021-04-29,AU,Android Tablet,basic
u817619,2021-02-04,AU,Mac,basic
u494949,2023-12-27,JP,Windows,free
u617472,2023-05-09,US,Android Tablet,basic
u155885,2022-05-08,IN,iPhone,premium
u430017,2020-03-05,IN,Windows,premium
u321561,2021-05-04,US,Android Phone,enterprise
u470644,2023-05-06,UK,iPhone,basic
u169242,2020-03-09,BR,iPad,enterprise
u313638,2023-12-14,AU,Mac,premium
u248744,2022-12-25,JP,Android Tablet,enterprise
u749446,2021-06-21,IN,iPad,basic
u385328,2021-06-01,BR,Android Tablet,premium
u575613,2020-09-01,JP,Android Phone,premium
u729907,2021-03-13,JP,Android Tablet,enterprise
u112019,2023-04-27,FR,iPad,free
u396239,2020-01-19,MX,Windows,premium
u335438,2021-07-31,US,Mac,premium
u422332,2020-04-10,IN,iPad,basic
u833500,2023-05-28,US,iPhone,enterprise
u494864,2022-04-12,UK,iPhone,enterprise
u287958,2021-06-14,JP,iPad,premium
u038507,2020-11-14,FR,iPhone,basic
u326147,2021-12-01,JP,Windows,premium
u456345,2021-09-23,UK,Mac,enterprise
u016888,2021-05-18,AU,Mac,enterprise
u198412,2020-02-02,FR,Android Tablet,enterprise
u354145,2022-01-02,BR,Android Phone,basic
u991397,2021-02-03,BR,Android Tablet,premium
u074365,2020-06-10,IN,Mac,free
u941660,2023-09-10,US,Windows,premium
u839957,2023-02-14,JP,Mac,enterprise
u134881,2021-01-20,FR,Mac,free
u808157,2022-05-26,JP,iPhone,basic
u917452,2023-10-16,AU,Windows,enterprise
u980548,2023-08-02,AU,Android Phone,enterprise
u399504,2022-04-02,FR,iPhone,basic
u472478,2023-03-31,DE,Mac,enterprise
u832281,2022-12-04,IN,Android Tablet,premium
u431843,2022-07-08,UK,Mac,premium
u564022,2023-08-13,JP,Android Phone,basic
u241514,2023-07-15,BR,iPhone,free
u726752,2020-11-10,US,Mac,basic
u962775,2022-01-08,IN,Android Tablet,premium
u683934,2021-08-24,IN,Android Phone,free
u617172,2022-11-16,US,Mac,free
u007760,2022-05-15,FR,iPad,free
u824362,2021-07-22,CA,Mac,free
u657743,2020-03-09,US,Android Phone,premium
u547402,2021-06-03,UK,Android Phone,premium
u675015,2022-04-05,MX,Android Phone,enterprise
u286872,2022-04-25,FR,iPad,basic
u791230,2020-03-28,DE,Android Phone,free
u498268,2022-03-17,MX,Android Phone,premium
u956574,2021-06-03,JP,Windows,basic
u773953,2021-04-07,JP,Android Tablet,premium
u488221,2020-09-27,JP,Android Tablet,basic
u395916,2023-05-23,FR,Mac,premium
u451974,2021-09-21,US,Windows,basic
u599654,2023-09-19,FR,iPhone,enterprise
u326000,2022-03-13,FR,Android Phone,premium
u565147,2021-05-08,BR,iPad,free
u265565,2021-10-28,FR,iPhone,premium
u566352,2022-05-21,DE,Windows,premium
u764074,2020-10-05,CA,Android Tablet,free
u737446,2021-06-26,US,Mac,premium
u081029,2023-01-18,UK,Android Phone,basic
u629648,2023-05-07,US,iPhone,enterprise
u251510,2021-07-31,JP,iPhone,enterprise
u005306,2020-04-29,CA,iPhone,premium
u612166,2023-11-04,AU,Mac,enterprise
u405086,2022-04-08,JP,Windows,basic
u004745,2022-07-04,JP,Android Phone,enterprise
u352080,2023-08-26,UK,Android Phone,enterprise
u310480,2021-09-24,BR,Windows,enterprise
u731584,2022-09-13,BR,Android Tablet,enterprise
u607158,2022-08-05,BR,Mac,premium
u979654,2020-04-25,BR,Windows,premium
u361916,2021-01-25,IN,Mac,premium
u894791,2020-07-23,UK,Mac,enterprise
u979292,2023-01-24,JP,Mac,free
u859540,2023-06-12,DE,iPad,enterprise
u367747,2021-11-06,AU,iPad,premium
u049297,2022-10-15,MX,iPhone,enterprise
u081769,2020-08-13,FR,Android Phone,free
u043369,2023-03-12,UK,iPad,basic
u662871,2021-01-16,FR,iPad,free
u161318,2023-05-14,US,iPhone,basic
u076051,2022-05-09,BR,iPhone,enterprise
u702631,2023-04-24,MX,iPhone,basic
u754481,2022-02-13,FR,Mac,enterprise
u686960,2022-09-11,UK,iPad,free
u423284,2021-08-09,US,Android Tablet,free
u405592,2022-03-23,DE,Windows,basic
u353113,2022-07-16,JP,Android Tablet,enterprise
u717850,2021-12-11,DE,Android Phone,premium
u246557,2022-01-26,MX,Android Phone,enterprise
u050827,2020-05-12,UK,Android Tablet,basic
u084887,2023-04-16,IN,Windows,premium
u206988,2022-08-02,BR,Mac,basic
u033622,2023-11-17,CA,iPad,premium
u611354,2020-04-21,JP,Android Phone,premium
u258117,2022-04-26,DE,iPad,basic
u152201,2020-02-17,DE,Android Tablet,enterprise
u526324,2022-01-27,JP,iPad,basic
u074452,2022-09-24,DE,Windows,enterprise
u730382,2020-11-02,AU,Android Tablet,basic
u783990,2021-06-10,MX,Android Phone,free
u923847,2021-03-27,IN,Android Tablet,basic
u936414,2021-05-05,BR,iPad,basic
u149516,2021-07-07,MX,Android Phone,premium
u548101,2020-10-30,JP,Windows,premium
u060994,2021-10-24,IN,iPhone,premium
u674941,2023-01-26,AU,Android Tablet,free
u615538,2023-04-07,BR,Windows,premium
u472274,2021-02-02,MX,Windows,premium
u693876,2021-05-17,CA,Windows,premium
u872857,2021-03-17,IN,Mac,basic
u026049,2023-07-26,DE,Android Phone,free
u572582,2023-03-08,CA,Windows,enterprise
u439957,2020-10-15,US,Android Phone,free
u499222,2020-02-17,UK,Windows,enterprise
u265134,2021-09-04,JP,Android Phone,basic
u767144,2021-11-05,US,Android Phone,free
u803303,2022-08-13,CA,Android Tablet,free
u665195,2020-04-04,UK,iPad,basic
u037871,2022-10-19,DE,Mac,free
u545672,2022-04-05,MX,iPhone,premium
u531571,2020-10-12,IN,Android Phone,enterprise
u745916,2020-06-15,US,Android Tablet,basic
u382362,2022-01-28,IN,Android Tablet,basic
u932824,2020-04-01,FR,iPhone,basic
u815835,2021-12-22,DE,Android Tablet,free
u382551,2020-02-06,MX,iPhone,enterprise
u763622,2020-09-23,AU,Android Phone,basic
u321720,2023-07-06,DE,iPad,enterprise
u604359,2022-03-26,BR,Android Tablet,basic
u090610,2022-10-09,CA,Android Phone,basic
u032598,2023-12-18,AU,Android Tablet,basic
u290380,2022-12-08,MX,iPad,enterprise
u673021,2023-08-27,UK,Windows,basic
u161492,2020-09-05,DE,iPad,basic
u190295,2023-12-24,BR,iPhone,basic
u754767,2022-07-10,US,Android Phone,premium
u252225,2020-12-15,BR,Windows,free
u832197,2022-08-26,UK,Android Phone,basic
u111836,2021-05-01,CA,Android Phone,free
u804425,2021-04-12,UK,Windows,enterprise
u243716,2023-08-22,US,iPad,enterprise
u435690,2022-10-19,DE,Windows,basic
u213549,2023-02-23,US,iPhone,enterprise
u272296,2021-12-06,BR,iPhone,enterprise
u769030,2021-01-24,MX,Windows,free
u211824,2021-04-08,AU,Android Phone,free
u606273,2023-07-24,MX,iPad,premium
u907209,2020-07-27,AU,Windows,enterprise
u230221,2021-06-30,US,Android Tablet,basic
u960919,2023-03-25,JP,Android Tablet,basic
u916898,2020-03-20,FR,iPhone,premium
u746711,2021-04-07,IN,iPhone,basic
u155721,2022-06-29,CA,Android Phone,enterprise
u331517,2022-03-03,MX,iPad,free
u284936,2023-10-25,DE,iPhone,basic
u939148,2022-02-06,FR,Android Tablet,enterprise
u603858,2021-03-05,AU,Mac,premium
u275191,2022-06-30,AU,Android Tablet,enterprise
u925292,2021-04-10,UK,iPhone,premium
u491405,2022-12-28,DE,Android Phone,free
u987693,2021-08-29,US,Android Phone,premium
u564265,2020-10-22,MX,iPad,free
u169875,2022-07-14,US,iPhone,enterprise
u521075,2020-05-24,MX,Windows,basic
u062543,2023-06-30,MX,Windows,premium
u375734,2021-02-20,JP,Android Phone,free
u058536,2022-10-10,UK,Android Tablet,free
u365136,2021-04-29,US,Mac,free
u851952,2023-08-08,MX,iPhone,basic
u783441,2021-03-14,FR,Android Tablet,enterprise
u532474,2023-01-10,JP,Windows,basic
u112425,2020-03-30,US,iPhone,enterprise
u561858,2023-02-10,US,iPad,basic
u011368,2022-07-24,IN,Windows,free
u069029,2020-09-23,JP,Mac,premium
u396042,2021-03-04,UK,Android Phone,premium
u522199,2020-10-04,JP,Android Phone,enterprise
u968974,2020-11-11,BR,Android Phone,enterprise
u815744,2021-08-05,JP,Android Tablet,free
u999172,2021-12-02,FR,Mac,basic
u397196,2021-01-01,MX,Android Phone,basic
u292533,2020-07-16,UK,iPad,free
u938480,2021-05-24,JP,Android Tablet,enterprise
u950306,2020-03-01,UK,iPhone,premium
u287281,2021-05-08,FR,Android Phone,free
u420549,2023-06-25,DE,Mac,premium
u342846,2022-03-12,DE,Mac,enterprise
u288154,2023-06-12,AU,Android Phone,free
u707628,2022-07-06,DE,iPad,basic
u002968,2022-08-02,DE,iPad,premium
u068000,2023-03-23,FR,iPhone,basic
u120835,2023-01-16,UK,Mac,enterprise
u881101,2022-08-12,MX,Mac,premium
u356140,2023-09-26,US,Windows,premium
u840559,2021-03-26,MX,iPhone,basic
u778599,2021-11-13,JP,Mac,enterprise
u692897,2020-06-22,BR,iPhone,free
u008791,2020-09-07,AU,Android Tablet,free
u834799,2022-08-01,CA,iPad,free
u947098,2021-02-26,DE,Android Tablet,free
u163749,2021-04-06,CA,Windows,premium
u210249,2022-04-15,MX,Windows,enterprise
u405396,2023-07-10,US,Android Phone,free
u408995,2022-09-03,MX,Mac,premium
u090540,2020-08-04,AU,iPad,premium
u850912,2020-12-23,MX,Android Tablet,enterprise
u743246,2023-02-25,US,Android Tablet,free
u529792,2021-08-24,UK,Android Tablet,basic
u508368,2023-06-14,AU,Android Tablet,premium
u649434,2022-02-15,DE,iPad,free
u240725,2021-10-18,BR,iPhone,premium
u653054,2022-10-13,UK,iPad,free
u340322,2023-04-11,AU,iPad,enterprise
u903591,2022-09-15,JP,Mac,free
u934278,2022-07-27,FR,Android Phone,enterprise
u587724,2021-10-05,IN,Mac,premium
u190450,2021-05-05,JP,iPad,premium
u676150,2020-06-12,AU,Android Phone,free
u301219,2020-09-04,JP,Windows,basic
u505107,2021-02-01,UK,Windows,free
u621341,2022-03-29,FR,iPhone,basic
u423720,2023-03-21,FR,Android Phone,free
u413015,2020-09-13,AU,Android Tablet,premium
u559731,2021-01-14,IN,iPad,free
u125574,2022-12-21,AU,Android Phone,enterprise
u114882,2023-03-07,US,iPad,premium
u053791,2023-11-12,UK,Mac,enterprise
u366203,2020-10-06,FR,iPhone,free
u899334,2020-02-02,CA,Windows,premium
u322500,2022-11-29,US,Windows,free
u370952,2020-12-15,AU,Android Tablet,premium
u384350,2021-09-13,BR,iPhone,basic
u011824,2023-04-15,CA,Mac,free
u452361,2023-03-10,BR,Windows,basic
u444663,2022-09-28,JP,iPad,basic
u511393,2020-10-03,CA,Android Tablet,premium
u642907,2023-05-19,UK,iPad,free
u589690,2020-01-29,CA,iPad,premium
u433914,2021-10-13,AU,iPhone,enterprise
u737706,2021-12-02,FR,Android Phone,free
u595730,2020-09-22,JP,Android Phone,basic
u535371,2022-04-16,CA,Android Tablet,enterprise
u689789,2023-04-29,AU,Android Tablet,enterprise
u194203,2023-12-29,BR,iPad,basic
u675173,2023-11-02,CA,iPad,enterprise
u900389,2023-08-31,CA,Mac,premium
u663118,2020-01-13,AU,Android Phone,free
u623793,2021-06-30,IN,iPhone,premium
u094746,2022-04-01,US,Mac,enterprise
u727225,2021-05-20,DE,Android Tablet,basic
u091638,2021-11-01,AU,Mac,enterprise
u417423,2021-08-13,IN,Windows,enterprise
u162304,2021-07-29,FR,iPhone,free
u692119,2022-08-13,IN,Android Phone,free
u371951,2021-04-15,UK,Mac,premium
u936852,2020-10-22,IN,Android Tablet,premium
u594021,2022-11-27,MX,Android Tablet,free
u929616,2022-11-28,JP,Windows,premium
u206106,2020-01-20,DE,iPhone,basic
u645449,2021-06-18,BR,Android Tablet,premium
u146811,2022-05-27,UK,iPhone,enterprise
u657522,2021-03-23,DE,iPhone,premium
u814714,2020-08-30,MX,Windows,free
u798837,2021-01-09,UK,iPhone,premium
u915649,2022-08-23,BR,Windows,enterprise
u310864,2020-02-15,FR,iPad,basic
u698974,2022-01-17,DE,Mac,premium
u985913,2023-09-12,CA,Android Phone,enterprise
u966170,2020-09-05,CA,iPhone,free
u779931,2022-11-10,BR,Android Phone,enterprise
u270755,2022-11-20,FR,iPad,premium
u862566,2023-11-13,CA,Android Phone,basic
u432843,2020-11-01,MX,iPhone,basic
u052638,2022-06-09,IN,Windows,enterprise
u312968,2023-09-02,IN,Windows,enterprise
u319871,2022-09-14,BR,Android Tablet,basic
u527978,2020-11-02,DE,iPhone,enterprise
u244835,2020-10-12,DE,Mac,basic
u465533,2022-04-19,FR,Mac,enterprise
u145334,2020-11-19,UK,Android Phone,premium
u907713,2020-02-26,IN,Windows,enterprise
u193891,2023-07-06,US,Android Tablet,basic
u490096,2023-04-07,AU,iPad,free
u945759,2023-11-30,CA,Android Phone,enterprise
u938597,2022-03-16,DE,iPad,enterprise
u558163,2021-03-29,CA,Windows,enterprise
u217412,2023-09-08,UK,Android Tablet,basic
u498110,2021-08-17,IN,Mac,premium
u134553,2022-10-26,US,Android Tablet,free
u555309,2022-10-19,CA,iPhone,enterprise
u656671,2020-04-08,UK,Android Phone,enterprise
u858492,2020-10-08,UK,Mac,free
u450329,2021-08-16,US,Windows,free
u035944,2020-12-20,CA,Mac,enterprise
u699957,2022-09-30,US,Android Tablet,basic
u961427,2022-07-10,FR,iPhone,free
u116963,2020-06-22,US,Windows,free
u460106,2022-01-08,US,Windows,enterprise
u894364,2022-05-04,DE,Windows,basic
u132965,2022-03-14,CA,iPad,premium
u297764,2023-01-21,UK,Android Tablet,premium
u213861,2020-02-26,US,Android Phone,basic
u683027,2023-02-25,US,iPad,basic
u594186,2020-08-10,DE,Android Phone,basic
u299165,2021-10-10,DE,Windows,free
u239947,2023-05-24,AU,Windows,premium
u989472,2023-03-14,IN,Android Phone,basic
u768228,2020-11-04,US,Windows,premium
u849948,2021-10-11,CA,Android Phone,premium
u112185,2023-01-05,UK,Mac,enterprise
u300538,2021-05-26,AU,Mac,basic
u480263,2021-12-30,UK,Mac,enterprise
u417323,2020-06-10,MX,iPhone,free
u761462,2020-03-18,MX,Android Tablet,free
u277716,2022-06-05,CA,Android Tablet,free
u539084,2021-10-18,MX,Android Tablet,premium
u844666,2021-09-19,DE,Android Tablet,free
u788531,2021-09-05,FR,Android Tablet,basic
u767102,2022-07-12,US,iPhone,free
u472644,2020-06-01,MX,iPad,basic
u068948,2023-12-21,UK,iPhone,basic
u377546,2021-11-25,BR,Android Tablet,enterprise
u129726,2022-10-27,AU,Windows,enterprise
u719670,2023-06-10,MX,Mac,basic
u479834,2023-09-01,JP,Windows,premium
u823192,2022-08-11,AU,Mac,free
u615963,2022-02-02,DE,iPhone,basic
u433304,2021-10-21,AU,Mac,basic
u323279,2022-04-23,UK,Android Tablet,enterprise
u139307,2022-04-03,AU,Mac,premium
u623464,2023-08-06,DE,Windows,enterprise
u687262,2020-09-22,CA,Android Tablet,free
u192708,2021-07-09,UK,iPhone,premium
u140710,2023-10-01,MX,iPad,basic
u726039,2023-10-09,CA,Android Tablet,premium
u878904,2023-08-11,CA,iPad,premium
u683106,2020-01-05,CA,iPhone,free
u621430,2022-12-02,IN,Windows,basic
u704417,2021-11-17,IN,Android Phone,free
u377343,2022-05-08,JP,iPhone,enterprise
u150690,2022-05-26,IN,Android Phone,basic
u864816,2020-09-29,UK,Android Phone,basic
u037878,2023-12-26,CA,Mac,basic
u968625,2020-10-28,BR,iPhone,premium
u569653,2022-05-04,BR,Mac,basic
u135282,2022-04-16,JP,Mac,free
u773104,2022-09-07,JP,iPhone,free
u373830,2021-10-18,BR,Mac,basic
u374844,2022-12-12,US,iPad,enterprise
u567618,2020-12-27,JP,Mac,enterprise
u233311,2023-03-18,FR,iPhone,free
u826831,2021-07-01,US,Android Phone,enterprise
u832038,2023-02-10,IN,Mac,basic
u587272,2020-05-17,UK,Windows,enterprise
u946734,2022-01-23,UK,Mac,enterprise
u164516,2023-07-18,IN,Android Phone,premium
u758610,2021-06-18,JP,Windows,free
u728056,2021-11-19,US,Windows,basic
u228612,2020-05-12,AU,iPad,premium
u991802,2020-10-18,MX,Windows,free
u266405,2023-09-21,BR,Mac,enterprise
u890268,2021-05-09,BR,Android Tablet,free
u303859,2023-02-27,US,iPad,premium
u710327,2023-03-17,AU,Android Tablet,basic
u099796,2022-12-15,IN,iPhone,basic
u498868,2020-01-30,IN,iPad,basic
u146699,2021-02-10,BR,iPhone,enterprise
u279083,2023-11-15,US,Android Phone,enterprise
u394121,2021-05-21,IN,Android Phone,enterprise
u148693,2023-03-04,JP,iPhone,basic
u189999,2023-11-23,CA,Windows,premium
u238969,2020-12-18,UK,Android Tablet,enterprise
u168195,2020-10-30,DE,Windows,basic
u611552,2021-06-25,FR,iPad,premium
u574764,2021-02-02,JP,iPad,free
u590197,2023-09-03,IN,Android Phone,basic
u476850,2023-09-05,IN,Mac,free
u807070,2021-03-23,FR,Mac,enterprise
u275620,2023-05-11,IN,iPad,basic
u914092,2020-07-29,DE,iPhone,premium
u483506,2020-04-30,AU,Windows,free
u955456,2023-11-26,JP,iPad,premium
u357168,2021-12-19,MX,Android Tablet,premium
u441874,2020-02-17,MX,Windows,basic
u727599,2020-07-28,CA,Windows,basic
u933271,2023-03-20,DE,Mac,basic
u258075,2022-04-11,JP,Windows,premium
u970467,2022-10-19,BR,Android Tablet,basic
u844870,2023-02-18,JP,Windows,basic
u186752,2022-02-11,UK,Windows,premium
u712905,2021-11-30,DE,iPad,basic
u186057,2021-07-20,MX,Android Phone,free
u757458,2022-06-18,AU,iPad,basic
u459117,2022-01-31,BR,iPhone,free
u160970,2023-10-06,AU,Android Tablet,basic
u773950,2020-03-18,AU,Android Tablet,free
u266000,2020-01-04,US,iPhone,free
u288169,2021-04-06,AU,Android Tablet,basic
u078688,2021-03-26,JP,Android Phone,free
u558517,2022-01-12,CA,iPad,free
u757939,2022-01-26,IN,iPhone,basic
u773448,2022-02-26,MX,iPhone,free
u591909,2021-06-15,FR,Android Tablet,basic
u254041,2023-04-03,US,Mac,enterprise
u449598,2021-06-13,BR,Windows,free
u494479,2021-06-25,JP,Mac,premium
